departure_date_utc,arrival_date_utc,status,commodity_origin_iso2,commodity_destination_iso2,commodity_destination_region,commodity,value_tonne,value_eur
2022-10-13T03:50:00Z,2022-10-14T06:43:00Z,completed,CN,CN,China,crude_oil,116166,68115328.092
2022-10-03T04:46:00Z,NA,undetected_arrival,CN,CN,China,coal,7991,1506535.239
2022-09-18T11:01:00Z,NA,undetected_arrival,CN,CN,China,coal,12612,2541292.776
2022-09-12T01:05:00Z,NA,undetected_arrival,CN,JP,Others,coal,7991,2111565.813
2022-08-19T04:49:00Z,2022-10-04T13:09:00Z,completed,CN,PT,EU,crude_oil,109615,68329935.245
2022-07-24T04:39:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,8060,6088032.34
2022-07-19T01:56:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-07-17T01:50:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-12-02T09:52:00Z,2022-12-13T07:07:00Z,completed,CN,MY,Others,oil_products,74997,47803462.785
2022-11-29T03:23:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-11-01T01:20:00Z,NA,ongoing,CN,NA,NA,oil_or_chemical,NA,NA
2022-07-09T12:19:00Z,NA,ongoing,CN,NA,NA,oil_or_chemical,NA,NA
2022-06-26T07:42:00Z,NA,undetected_arrival,CN,NA,NA,oil_products,7679,6602972.446
2022-06-14T03:50:00Z,NA,ongoing,CN,NA,NA,oil_or_chemical,NA,NA
2022-05-03T02:17:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-05-01T05:17:00Z,NA,undetected_arrival,CN,NA,NA,oil_products,NA,NA
2022-02-28T08:24:00Z,2022-03-02T04:35:00Z,completed,CN,HK,Others,oil_products,45740,30902401.4
2022-12-28T05:11:00Z,2023-01-02T11:24:00Z,completed,CN,PH,Others,oil_products,12476,7097296.976
2022-11-18T09:18:00Z,2022-12-15T20:41:00Z,completed,CN,IN,India,oil_products,74999,49549889.326
2022-11-13T08:34:00Z,2022-11-23T13:15:00Z,completed,CN,MY,Others,oil_products,50192,33074219.168
2022-10-27T09:06:00Z,2022-12-04T23:20:00Z,completed,CN,NL,EU,oil_products,108817,78462497.85
2022-10-08T08:27:00Z,2022-10-14T20:25:00Z,completed,CN,MY,Others,oil_products,45854,28897007.384
2022-08-31T10:27:00Z,2022-10-06T13:16:00Z,completed,CN,FR,EU,oil_products,109672,86094055.408
2022-08-25T02:59:00Z,2022-09-30T09:45:00Z,completed,CN,GB,United Kingdom,oil_products,104991,83972536.737
2022-07-07T23:47:00Z,NA,ongoing,CN,DZ,Others,coal,61000,12847454
2022-07-07T06:26:00Z,NA,undetected_arrival,CN,CN,China,coal,56987,10464180.888
2022-07-05T11:14:00Z,NA,undetected_arrival,CN,NA,NA,coal,70196,14726769.82
2022-06-25T03:57:00Z,NA,ongoing,CN,NA,NA,coal,69057,14378634.198
2022-06-22T07:32:00Z,NA,undetected_arrival,CN,NA,NA,coal,70182,14539885.668
2022-06-21T16:56:00Z,NA,undetected_arrival,CN,CN,China,coal,56971,9752067.896
2022-06-19T04:42:00Z,NA,undetected_arrival,CN,CN,China,coal,69220,11824229.62
2022-06-18T12:24:00Z,NA,undetected_arrival,CN,NA,NA,coal,45279,9408432.852
2022-06-14T18:29:00Z,NA,undetected_arrival,CN,NA,NA,coal,57017,11902241.733
2022-06-08T01:17:00Z,NA,undetected_arrival,CN,NA,NA,coal,76623,16041714.657
2022-05-30T18:42:00Z,NA,undetected_arrival,CN,CN,China,coal,35397,6100389.774
2022-05-28T22:33:00Z,NA,undetected_arrival,CN,CN,China,coal,75458,12952063.868
2022-05-25T08:26:00Z,NA,undetected_arrival,CN,CN,China,coal,52002,8918863.02
2022-05-19T03:34:00Z,NA,undetected_arrival,CN,NA,NA,coal,72443,14193974.319
2022-05-14T06:45:00Z,NA,undetected_arrival,CN,CN,China,coal,73688,12670798.976
2022-05-13T01:20:00Z,NA,undetected_arrival,CN,TW,Others,coal,13694,2619497.872
2022-05-06T03:34:00Z,NA,undetected_arrival,CN,CN,China,coal,73596,12749255.868
2022-04-24T08:26:00Z,NA,undetected_arrival,CN,CN,China,coal,53487,9368461.998
2022-04-18T14:32:00Z,NA,undetected_arrival,CN,CN,China,coal,49281,8720272.95
2022-04-17T09:34:00Z,NA,undetected_arrival,CN,JP,Others,coal,19999,4441457.916
2022-04-14T08:53:00Z,NA,undetected_arrival,CN,CN,China,coal,72824,12960268.808
2022-04-05T23:39:00Z,NA,undetected_arrival,CN,CN,China,coal,38183,7204559.355
2022-04-01T21:31:00Z,NA,undetected_arrival,CN,CN,China,coal,74044,14551349.012
2022-03-21T10:20:00Z,NA,undetected_arrival,CN,CN,China,coal,52061,9698808.117
2022-03-21T02:30:00Z,NA,undetected_arrival,CN,CN,China,coal,57605,10731638.685
2022-03-18T09:25:00Z,NA,undetected_arrival,CN,NA,NA,coal,71259,13624649.541
2022-03-16T03:26:00Z,NA,undetected_arrival,CN,NA,NA,coal,48679,9140942.62
2022-03-10T00:04:00Z,NA,undetected_arrival,CN,CN,China,coal,52067,8538415.263
2022-03-09T02:10:00Z,NA,undetected_arrival,CN,TW,Others,coal,7636,1323776.96
2022-03-02T21:44:00Z,NA,undetected_arrival,CN,CN,China,coal,32650,4517290.75
2022-02-26T15:06:00Z,NA,undetected_arrival,CN,CN,China,coal,57404,7538235.876
2022-02-25T11:39:00Z,NA,undetected_arrival,CN,NA,NA,coal,28395,4104497.25
2022-02-22T16:49:00Z,NA,undetected_arrival,CN,CN,China,coal,21310,2767337.91
2022-02-21T05:02:00Z,NA,undetected_arrival,CN,CN,China,coal,50503,6540340.512
2022-02-16T08:40:00Z,NA,undetected_arrival,CN,NA,NA,coal,56773,8084361.654
2022-02-13T22:55:00Z,NA,undetected_arrival,CN,CN,China,coal,8441,1069584.433
2022-01-28T07:47:00Z,NA,undetected_arrival,CN,NA,NA,coal,56758,7419292.244
2022-01-27T12:42:00Z,NA,undetected_arrival,CN,CN,China,coal,27319,3191897.322
2022-01-22T14:57:00Z,NA,undetected_arrival,CN,NA,NA,coal,57114,7236343.8
2022-01-05T12:54:00Z,NA,undetected_arrival,CN,NA,NA,coal,28438,3372519.296
2022-01-05T04:12:00Z,NA,undetected_arrival,CN,TW,Others,coal,13694,1623998.848
2022-01-02T07:10:00Z,NA,undetected_arrival,CN,CN,China,coal,74044,8284486.984
2022-01-02T00:34:00Z,NA,undetected_arrival,CN,CN,China,coal,6553,733188.958
2022-12-29T03:09:00Z,NA,ongoing,CN,CN,China,coal,57025,9771290.775
2022-12-14T22:48:00Z,NA,undetected_arrival,CN,NA,NA,coal,49943,9984954.161
2022-12-06T15:14:00Z,NA,undetected_arrival,CN,CN,China,coal,46762,7952532.768
2022-11-25T10:54:00Z,NA,undetected_arrival,CN,CN,China,coal,73901,12546098.869
2022-11-23T10:44:00Z,NA,undetected_arrival,CN,CN,China,coal,51536,8745607.664
2022-11-19T15:37:00Z,NA,undetected_arrival,CN,NA,NA,coal,52073,10140904.312
2022-11-15T22:37:00Z,NA,undetected_arrival,CN,NA,NA,coal,35428,6962487.7
2022-11-14T12:18:00Z,NA,undetected_arrival,CN,NA,NA,coal,51007,10048021.951
2022-11-13T11:12:00Z,NA,undetected_arrival,CN,CN,China,coal,73081,12390664.307
2022-11-07T23:42:00Z,NA,undetected_arrival,CN,CN,China,coal,49212,8339662.368
2022-11-07T05:42:00Z,NA,undetected_arrival,CN,CN,China,coal,45000,7625880
2022-10-23T11:44:00Z,NA,undetected_arrival,CN,CN,China,coal,47083,8225729.681
2022-10-18T04:23:00Z,NA,undetected_arrival,CN,CN,China,coal,39075,6901504.65
2022-10-15T02:48:00Z,NA,undetected_arrival,CN,NA,NA,coal,56745,12196032.615
2022-10-07T12:00:00Z,NA,undetected_arrival,CN,CN,China,coal,49204,9029819.672
2022-10-06T09:30:00Z,NA,undetected_arrival,CN,CN,China,coal,65311,12069929.977
2022-09-29T02:53:00Z,NA,undetected_arrival,CN,CN,China,coal,53609,10242428.322
2022-09-27T10:38:00Z,NA,undetected_arrival,CN,NA,NA,coal,23000,5208281
2022-09-27T09:15:00Z,NA,undetected_arrival,CN,NA,NA,coal,5232,1184770.704
2022-09-22T19:20:00Z,NA,undetected_arrival,CN,CN,China,coal,57000,11233104
2022-09-10T16:41:00Z,NA,undetected_arrival,CN,CN,China,coal,72493,14902096.038
2022-09-06T10:37:00Z,NA,undetected_arrival,CN,CN,China,coal,57404,11730507.4
2022-08-22T16:54:00Z,NA,undetected_arrival,CN,CN,China,coal,23000,4505056
2022-08-22T12:32:00Z,NA,undetected_arrival,CN,CN,China,coal,48743,9547388.896
2022-08-17T19:13:00Z,NA,undetected_arrival,CN,CN,China,coal,56928,10898410.176
2022-08-14T05:15:00Z,NA,undetected_arrival,CN,CN,China,coal,51007,9695104.518
2022-08-13T10:28:00Z,NA,undetected_arrival,CN,CN,China,coal,70871,13468750.066
2022-08-11T22:51:00Z,NA,undetected_arrival,CN,CN,China,coal,5232,997302.912
2022-08-08T08:45:00Z,NA,undetected_arrival,CN,NA,NA,coal,72424,15732737.944
2022-08-06T21:43:00Z,NA,undetected_arrival,CN,CN,China,coal,49334,9584313.516
2022-08-04T19:26:00Z,NA,undetected_arrival,CN,CN,China,coal,56928,11167110.336
2022-07-29T16:08:00Z,NA,undetected_arrival,CN,CN,China,coal,52002,10190519.928
2022-07-27T19:10:00Z,NA,undetected_arrival,CN,CN,China,coal,46762,9127568.304
2022-07-25T02:48:00Z,NA,undetected_arrival,CN,CN,China,coal,75259,14628693.902
2022-07-24T09:05:00Z,NA,undetected_arrival,CN,NA,NA,coal,51007,11139877.793
2022-07-22T13:58:00Z,NA,undetected_arrival,CN,CN,China,coal,57000,11097558
2022-07-19T03:08:00Z,NA,undetected_arrival,CN,TW,Others,coal,13694,2987962.33
2022-07-12T05:59:00Z,NA,undetected_arrival,CN,CN,China,coal,70182,13354020.414
2022-06-21T10:03:00Z,NA,undetected_arrival,CN,CN,China,coal,9143,1565062.168
2022-06-17T19:35:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,6858,5861601.18
2022-06-17T19:11:00Z,NA,undetected_arrival,CN,CN,China,coal,12484,2135425.652
2022-06-13T14:29:00Z,NA,undetected_arrival,CN,KR,South Korea,coal,11731,2450910.906
2022-05-11T00:49:00Z,NA,undetected_arrival,CN,NA,NA,oil_products,45720,34380982.8
2022-05-09T11:13:00Z,NA,undetected_arrival,CN,CN,China,coal,12621,2187433.857
2022-03-20T09:28:00Z,NA,ongoing,CN,NA,NA,oil_or_chemical,NA,NA
2022-03-11T14:58:00Z,NA,undetected_arrival,CN,VN,Others,coal,12484,2220803.728
2022-03-09T19:05:00Z,NA,undetected_arrival,CN,HK,Others,coal,37872,6565489.92
2022-03-06T05:43:00Z,NA,undetected_arrival,CN,NA,NA,coal,24973,4084034.474
2022-01-28T11:37:00Z,NA,undetected_arrival,CN,NA,NA,coal,37200,4862709.6
2022-01-23T03:15:00Z,NA,undetected_arrival,CN,CN,China,coal,21355,2463128.41
2022-01-12T15:42:00Z,NA,undetected_arrival,CN,VN,Others,coal,23927,2898636.415
2022-12-04T12:44:00Z,NA,undetected_arrival,CN,CN,China,coal,11874,2018093.166
2022-12-01T19:37:00Z,NA,ongoing,CN,KR,South Korea,coal,28499,5488422.917
2022-11-28T21:43:00Z,NA,undetected_arrival,CN,CN,China,coal,12821,2176826.306
2022-10-15T07:13:00Z,NA,ongoing,CN,US,United States,coal,23786,5112253.622
2022-10-09T01:44:00Z,NA,undetected_arrival,CN,CN,China,coal,12868,2339016.36
2022-10-08T15:46:00Z,NA,undetected_arrival,CN,VN,Others,coal,23425,5150337.625
2022-10-07T05:10:00Z,NA,ongoing,CN,CN,China,coal,12327,2262226.386
2022-10-04T09:31:00Z,NA,undetected_arrival,CN,CN,China,coal,37435,7024078.79
2022-09-26T05:57:00Z,NA,undetected_arrival,CN,CN,China,coal,35360,6836113.44
2022-08-29T07:40:00Z,NA,undetected_arrival,CN,CN,China,coal,12621,2499021.105
2022-08-29T05:05:00Z,NA,undetected_arrival,CN,VN,Others,coal,12698,2793471.114
2022-08-24T07:40:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,6858,4925038.41
2022-08-20T00:20:00Z,NA,undetected_arrival,CN,KR,South Korea,coal,24261,5278198.899
2022-08-15T18:47:00Z,NA,undetected_arrival,CN,SG,Others,coal,36977,7966509.765
2022-07-11T12:23:00Z,NA,undetected_arrival,CN,KR,South Korea,coal,24261,5185715.967
2022-06-27T11:21:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,11564,9379144.096
2022-06-03T10:48:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-03-23T05:19:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,6252,4660065.744
2022-10-31T04:58:00Z,NA,undetected_arrival,CN,NA,NA,oil_products,11318,7390767.18
2022-07-05T23:55:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-07-01T21:21:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-05-31T05:02:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-04-20T00:48:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-12-31T23:03:00Z,2023-02-15T09:22:00Z,completed,CN,BE,EU,oil_or_chemical,19715,12476006.87
2022-12-02T22:22:00Z,NA,ongoing,CN,NA,NA,oil_or_chemical,NA,NA
2022-08-10T06:38:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,49990,35660866.4
2022-08-05T22:23:00Z,NA,ongoing,CN,NA,NA,oil_or_chemical,NA,NA
2022-07-08T05:32:00Z,NA,undetected_arrival,CN,NA,NA,coal,56745,11991069.675
2022-07-07T06:27:00Z,NA,undetected_arrival,CN,CN,China,coal,49132,9021814.368
2022-07-06T05:08:00Z,NA,undetected_arrival,CN,NA,NA,coal,75380,15831835.26
2022-07-05T04:22:00Z,NA,undetected_arrival,CN,NA,NA,coal,13449,2821532.955
2022-07-04T18:30:00Z,NA,undetected_arrival,CN,CN,China,coal,76442,13835543.348
2022-07-02T16:37:00Z,NA,undetected_arrival,CN,CN,China,coal,76623,13755284.337
2022-07-01T15:09:00Z,NA,ongoing,CN,AU,Others,coal,77128,16132092.48
2022-07-01T03:42:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,31281,25309926.315
2022-06-30T21:12:00Z,NA,undetected_arrival,CN,NA,NA,coal,76124,15914559.564
2022-06-29T11:29:00Z,NA,undetected_arrival,CN,NA,NA,coal,39075,8175896.7
2022-06-29T08:59:00Z,NA,undetected_arrival,CN,CN,China,coal,21310,3788257.39
2022-06-28T08:41:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,NA,NA
2022-06-28T08:19:00Z,NA,undetected_arrival,CN,CN,China,coal,33103,5861316.489
2022-06-26T09:29:00Z,NA,undetected_arrival,CN,CN,China,coal,53414,9363848.098
2022-06-24T09:02:00Z,NA,undetected_arrival,CN,CN,China,coal,64444,11182773.988
2022-06-22T20:19:00Z,NA,undetected_arrival,CN,CN,China,coal,33351,5725566.276
2022-06-22T13:30:00Z,NA,undetected_arrival,CN,CN,China,coal,44508,7640955.408
2022-06-22T01:37:00Z,NA,undetected_arrival,CN,CN,China,coal,75331,12932524.756
2022-06-21T09:52:00Z,NA,undetected_arrival,CN,CN,China,coal,52301,8952675.976
2022-06-21T06:48:00Z,NA,undetected_arrival,CN,CN,China,coal,76414,13080242.864
2022-06-20T17:49:00Z,NA,undetected_arrival,CN,CN,China,coal,28730,4908606.69
2022-06-20T10:37:00Z,NA,undetected_arrival,CN,CN,China,coal,13449,2297801.997
2022-06-19T11:06:00Z,NA,undetected_arrival,CN,CN,China,coal,49031,8375524.451
2022-06-18T05:30:00Z,NA,undetected_arrival,CN,CN,China,coal,44424,7597525.752
2022-06-17T17:53:00Z,NA,undetected_arrival,CN,NA,NA,coal,75380,15679115.38
2022-06-16T12:55:00Z,NA,ongoing,CN,NA,NA,coal,36371,7572587.684
2022-06-15T22:19:00Z,NA,undetected_arrival,CN,NA,NA,coal,37532,7827336.132
2022-06-15T12:22:00Z,NA,undetected_arrival,CN,CN,China,coal,44805,7675634.16
2022-06-14T08:40:00Z,NA,undetected_arrival,CN,CN,China,coal,79441,13619047.276
2022-06-14T08:16:00Z,NA,undetected_arrival,CN,NA,NA,coal,44826,9357382.674
2022-06-13T20:13:00Z,NA,undetected_arrival,CN,CN,China,coal,75403,12942321.726
2022-06-13T12:09:00Z,NA,undetected_arrival,CN,NA,NA,coal,64444,13464027.144
2022-06-12T04:46:00Z,NA,undetected_arrival,CN,CN,China,coal,44996,7736522.248
2022-06-09T21:12:00Z,NA,undetected_arrival,CN,NA,NA,coal,13449,2817202.377
2022-06-09T17:05:00Z,NA,undetected_arrival,CN,NA,NA,coal,46663,9774638.599
2022-06-09T08:46:00Z,NA,undetected_arrival,CN,CN,China,coal,56745,9818757.585
2022-06-09T04:43:00Z,NA,undetected_arrival,CN,NA,NA,coal,33016,6915960.568
2022-06-07T23:10:00Z,NA,undetected_arrival,CN,NA,NA,oil_products,NA,NA
2022-06-07T04:16:00Z,NA,undetected_arrival,CN,NA,NA,coal,70293,14708810.25
2022-06-06T11:35:00Z,NA,undetected_arrival,CN,NA,NA,coal,75331,15745911.613
2022-06-05T22:47:00Z,NA,undetected_arrival,CN,NA,NA,coal,75763,15801888.91
2022-06-05T11:27:00Z,NA,undetected_arrival,CN,CN,China,coal,48512,8418238.848
2022-06-03T17:58:00Z,NA,undetected_arrival,CN,NA,NA,coal,64444,13391269.868
2022-06-03T04:28:00Z,NA,undetected_arrival,CN,CN,China,coal,76629,13321721.763
2022-06-02T18:33:00Z,NA,undetected_arrival,CN,CN,China,coal,37532,6526739.736
2022-06-01T20:19:00Z,NA,undetected_arrival,CN,CN,China,coal,57000,9896454
2022-06-01T11:55:00Z,NA,undetected_arrival,CN,CN,China,coal,49252,8551230.744
2022-05-31T15:38:00Z,NA,undetected_arrival,CN,NA,NA,coal,76414,15702160.032
2022-05-31T14:14:00Z,NA,undetected_arrival,CN,CN,China,coal,56773,9828825.625
2022-05-31T09:47:00Z,NA,undetected_arrival,CN,CN,China,coal,75220,13022462.5
2022-05-29T13:54:00Z,NA,undetected_arrival,CN,CN,China,coal,75411,12966167.34
2022-05-29T09:53:00Z,NA,undetected_arrival,CN,CN,China,coal,57122,9821556.68
2022-05-27T00:42:00Z,NA,undetected_arrival,CN,NA,NA,coal,17087,3447729.425
2022-05-26T00:29:00Z,NA,undetected_arrival,CN,NA,NA,coal,75763,15231696.572
2022-05-24T13:04:00Z,NA,undetected_arrival,CN,CN,China,coal,76413,13124926.119
2022-05-23T21:29:00Z,NA,undetected_arrival,CN,NA,NA,coal,5500,1096188.5
2022-05-23T09:36:00Z,NA,undetected_arrival,CN,NA,NA,coal,14738,2937386.566
2022-05-21T09:37:00Z,NA,undetected_arrival,CN,CN,China,coal,47508,8164867.404
2022-05-20T11:53:00Z,NA,undetected_arrival,CN,CN,China,coal,49102,8429291.238
2022-05-20T01:27:00Z,NA,undetected_arrival,CN,CN,China,coal,57559,9881095.971
2022-05-19T10:00:00Z,NA,undetected_arrival,CN,NA,NA,coal,13449,2635102.917
2022-05-17T09:11:00Z,NA,undetected_arrival,CN,CN,China,coal,50271,8628212.814
2022-05-16T16:50:00Z,NA,undetected_arrival,CN,NA,NA,coal,74832,14465100.432
2022-05-16T08:58:00Z,NA,undetected_arrival,CN,NA,NA,oil_or_chemical,8060,6092666.84
2022-05-15T09:32:00Z,NA,undetected_arrival,CN,NA,NA,coal,57000,10974951
2022-05-15T04:41:00Z,NA,undetected_arrival,CN,NA,NA,coal,57122,10998441.246
2022-05-14T20:32:00Z,NA,undetected_arrival,CN,CN,China,coal,75542,12989597.984
2022-05-14T09:17:00Z,NA,undetected_arrival,CN,CN,China,coal,57041,9808314.032
2022-05-13T10:12:00Z,NA,undetected_arrival,CN,CN,China,coal,70349,12113464.659
2022-05-12T13:59:00Z,NA,undetected_arrival,CN,NA,NA,coal,47428,9047934.416
2022-05-12T00:38:00Z,NA,undetected_arrival,CN,CN,China,coal,49406,8528414.314
2022-05-10T08:14:00Z,NA,undetected_arrival,CN,CN,China,coal,79496,13759008.688
2022-05-05T17:36:00Z,NA,undetected_arrival,CN,CN,China,coal,72493,12552670.401
2022-05-05T17:16:00Z,NA,undetected_arrival,CN,NA,NA,coal,75763,14092221.052
2022-05-05T08:44:00Z,NA,undetected_arrival,CN,CN,China,coal,70773,12254840.361
2022-05-02T18:43:00Z,NA,undetected_arrival,CN,NA,NA,coal,64444,11835720.596
2022-05-02T04:31:00Z,NA,undetected_arrival,CN,CN,China,coal,75403,13020891.652
2022-05-01T10:20:00Z,NA,undetected_arrival,CN,NA,NA,oil_products,NA,NA
2022-05-01T09:25:00Z,NA,undetected_arrival,CN,CN,China,coal,5500,951060
2022-04-30T01:24:00Z,NA,undetected_arrival,CN,CN,China,coal,33478,5796816.134
2022-04-26T05:08:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,8060,5680631.58
2022-04-25T20:39:00Z,NA,undetected_arrival,CN,CN,China,coal,35023,6117677.548
2022-04-25T13:10:00Z,NA,undetected_arrival,CN,US,United States,coal,54768,9912131.712
2022-04-25T10:25:00Z,NA,undetected_arrival,CN,NA,NA,coal,45031,8149890.504
2022-04-24T05:36:00Z,NA,undetected_arrival,CN,CN,China,coal,45542,7976863.468
2022-04-22T15:42:00Z,NA,undetected_arrival,CN,CN,China,coal,75763,13325272.203
2022-04-21T00:42:00Z,NA,undetected_arrival,CN,CN,China,coal,74443,13121844.281
2022-04-20T14:17:00Z,NA,undetected_arrival,CN,CN,China,coal,49132,8675138.976
2022-04-20T00:31:00Z,NA,undetected_arrival,CN,CN,China,coal,48679,8595153.672
2022-04-18T20:28:00Z,NA,undetected_arrival,CN,NA,NA,coal,74047,13486254.157
2022-04-18T09:15:00Z,NA,undetected_arrival,CN,NA,NA,coal,64444,11737250.164
2022-04-17T16:41:00Z,NA,undetected_arrival,CN,NA,NA,coal,64493,11770746.416
2022-04-16T20:59:00Z,NA,undetected_arrival,CN,CN,China,coal,57000,10122288
2022-04-16T05:19:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,8060,5918401.58
2022-04-15T00:52:00Z,NA,undetected_arrival,CN,CN,China,coal,49272,8760561.6
2022-04-14T21:12:00Z,NA,undetected_arrival,CN,CN,China,coal,45919,8172066.673
2022-04-14T11:07:00Z,NA,undetected_arrival,CN,CN,China,coal,47630,8476568.21
2022-04-14T05:03:00Z,NA,undetected_arrival,CN,NA,NA,coal,57000,10464516
2022-04-13T21:29:00Z,NA,undetected_arrival,CN,CN,China,coal,57000,10171707
2022-04-13T17:40:00Z,NA,undetected_arrival,CN,CN,China,coal,28204,5033032.004
2022-04-13T10:58:00Z,NA,undetected_arrival,CN,NA,NA,coal,13449,2476418.166
2022-04-13T04:05:00Z,NA,undetected_arrival,CN,NA,NA,coal,75763,13950544.242
2022-04-12T17:04:00Z,NA,undetected_arrival,CN,NA,NA,coal,76623,14162765.451
2022-04-10T16:51:00Z,NA,undetected_arrival,CN,CN,China,coal,57000,10291236
2022-04-10T10:11:00Z,NA,undetected_arrival,CN,NA,NA,coal,72272,13496073.28
2022-04-09T04:12:00Z,NA,undetected_arrival,CN,CN,China,coal,57791,10489471.037
2022-04-08T17:44:00Z,NA,undetected_arrival,CN,CN,China,coal,51536,9406144.576
2022-04-08T17:22:00Z,NA,undetected_arrival,CN,CN,China,coal,50175,9157740.3
2022-04-08T17:14:00Z,NA,undetected_arrival,CN,CN,China,coal,75403,13762253.948
2022-04-06T20:47:00Z,NA,undetected_arrival,CN,NA,NA,coal,73603,14218995.555
2022-04-06T17:02:00Z,NA,undetected_arrival,CN,CN,China,coal,75347,14043701.289
2022-04-05T04:39:00Z,NA,undetected_arrival,CN,CN,China,coal,64541,12177918.585
2022-04-05T00:54:00Z,NA,undetected_arrival,CN,CN,China,coal,75181,14185526.985
2022-04-03T23:27:00Z,NA,undetected_arrival,CN,CN,China,coal,72844,14057653.652
2022-04-03T00:33:00Z,NA,undetected_arrival,CN,CN,China,oil_products,17960,13894269.08
2022-04-02T13:18:00Z,NA,undetected_arrival,CN,CN,China,coal,75380,14720357.16
2022-04-01T12:46:00Z,NA,undetected_arrival,CN,CN,China,coal,45888,9018047.424
2022-03-31T12:13:00Z,NA,undetected_arrival,CN,NA,NA,coal,57000,11781900
2022-03-29T12:42:00Z,NA,undetected_arrival,CN,CN,China,coal,64485,12850248.375
2022-03-28T18:29:00Z,NA,undetected_arrival,CN,CN,China,coal,45000,8923185
2022-03-28T12:28:00Z,NA,undetected_arrival,CN,CN,China,coal,75331,14937609.983
2022-03-27T12:47:00Z,NA,undetected_arrival,CN,VN,Others,coal,53393,11012252.857
2022-03-26T12:37:00Z,NA,undetected_arrival,CN,NA,NA,coal,99761,20416786.977
2022-03-25T21:14:00Z,NA,undetected_arrival,CN,CN,China,coal,47664,9233660.736
2022-03-25T13:12:00Z,NA,undetected_arrival,CN,CN,China,coal,49102,9512235.848
2022-03-25T08:52:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,8060,6099243.8
2022-03-25T01:43:00Z,NA,undetected_arrival,CN,CN,China,coal,75220,14571919.28
2022-03-24T14:52:00Z,NA,undetected_arrival,CN,CN,China,coal,57041,10947023.515
2022-03-23T08:40:00Z,NA,undetected_arrival,CN,CN,China,coal,69091,13132886.371
2022-03-22T20:44:00Z,NA,undetected_arrival,CN,NA,NA,coal,75411,14942765.061
2022-03-22T08:51:00Z,NA,undetected_arrival,CN,NA,NA,coal,74356,14733715.756
2022-03-21T17:01:00Z,NA,undetected_arrival,CN,CN,China,coal,47508,8850597.876
2022-03-21T07:58:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,8060,5916991.08
2022-03-21T06:17:00Z,NA,undetected_arrival,CN,CN,China,coal,49406,9204189.582
2022-03-20T07:58:00Z,NA,undetected_arrival,CN,NA,NA,coal,37785,7359044.385
2022-03-20T05:06:00Z,NA,undetected_arrival,CN,NA,NA,coal,37729,7348137.769
2022-03-19T13:14:00Z,NA,undetected_arrival,CN,CN,China,coal,75542,13792911.612
2022-03-19T10:05:00Z,NA,undetected_arrival,CN,CN,China,coal,47448,8663340.528
2022-03-18T16:41:00Z,NA,undetected_arrival,CN,CN,China,coal,50765,9172067.905
2022-03-18T04:51:00Z,NA,undetected_arrival,CN,NA,NA,coal,66168,12651255.432
2022-03-17T05:04:00Z,NA,undetected_arrival,CN,CN,China,coal,47240,8445472.72
2022-03-17T01:58:00Z,NA,undetected_arrival,CN,CN,China,coal,49280,8810179.84
2022-03-16T05:34:00Z,NA,undetected_arrival,CN,CN,China,coal,53098,9399567.254
2022-03-13T21:39:00Z,NA,undetected_arrival,CN,NA,NA,coal,57000,10390302
2022-03-13T15:26:00Z,NA,undetected_arrival,CN,NA,NA,coal,48913,8916155.118
2022-03-11T16:11:00Z,NA,undetected_arrival,CN,NA,NA,coal,32170,5722785.64
2022-03-11T09:42:00Z,NA,undetected_arrival,CN,CN,China,coal,23000,3826625
2022-03-10T23:27:00Z,NA,undetected_arrival,CN,CN,China,coal,79463,13031057.907
2022-03-10T00:30:00Z,NA,undetected_arrival,CN,NA,NA,coal,75650,13288905.95
2022-03-09T06:52:00Z,NA,undetected_arrival,CN,CN,China,oil_or_chemical,8060,5560231.3
2022-03-09T01:45:00Z,NA,undetected_arrival,CN,CN,China,coal,47476,7668845.756
